id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms
945152669786964565,,,,,,,,,,,,,
785304120158064502,,,,,,,,,,,,,
988453550019957140,,,,,,,,,,,,,
802364580264369612,,,,,,,,,,,,,
1048440714947575478,,,,,,,,,,,,,
571925834008738566,,,,,,,,,,,,,
686993749397890760,,,,,,,,,,,,,
548529266547123538,,,,,,,,,,,,,
1022142727075761995,,,,,,,,,,,,,
919836147813300920,,,,,,,,,,,,,
847174662721389004,,,,,,,,,,,,,
781420327390813545,Apartamento a solo 10 minutos del Poblado,200000,"Vivienda rentada entero en Medellín, Colombia",-75.58627,6.20828,50,4.68,03/2020,True,169,02/23,False,3
944451222467041168,,,,,,,,,,,,,
1004298837959369077,,,,,,,,,,,,,
556697698151142165,,,,,,,,,,,,,
863326393218160131,"Departamento Laureles, capacidad para 9 personas en el centro de la zona",181554,"Vivienda rentada entero en Medellín, Colombia",-75.593,6.23534,16,4.5,01/2018,True,835,02/21,True,2
976644327242064119,,,,,,,,,,,,,
846930941850107632,,,,,,,,,,,,,
886821372656578542,,,,,,,,,,,,,
959509297367388887,,,,,,,,,,,,,
923250656356084318,,,,,,,,,,,,,
979813506051957652,,,,,,,,,,,,,
1016990415674650423,,,,,,,,,,,,,
856514021211681324,,,,,,,,,,,,,
599908499182280466,,,,,,,,,,,,,
878215546448569863,,,,,,,,,,,,,
765829422136917636,,,,,,,,,,,,,
1022369048647705118,,,,,,,,,,,,,
886825232408181533,,,,,,,,,,,,,
20981870,,,,,,,,,,,,,
893633064640882137,,,,,,,,,,,,,
1058209058929237793,,,,,,,,,,,,,
945806992491465753,,,,,,,,,,,,,
774832548826398235,,,,,,,,,,,,,
1014591480024082603,,,,,,,,,,,,,
36908420,,,,,,,,,,,,,
979852119621705122,,,,,,,,,,,,,
892756659003233021,,,,,,,,,,,,,
846601755552833407,,,,,,,,,,,,,
1009511750612430832,,,,,,,,,,,,,
628415588756443100,,,,,,,,,,,,,
924731204590008702,,,,,,,,,,,,,
1033322715788893150,,,,,,,,,,,,,
575264643996494099,,,,,,,,,,,,,
1001444949697883084,,,,,,,,,,,,,
1034977348935721900,,,,,,,,,,,,,
930342887238052877,,,,,,,,,,,,,
1009566963175546699,,,,,,,,,,,,,
1052132015162759849,,,,,,,,,,,,,
766123631844881240,Glamping Monte Petra - Jade,354857,"Cabaña entero en Copacabana, Colombia",-75.48923,6.34166,10,4.4,08/2021,True,16,02/23,False,1
957612557672319545,Vip de 2 BR con AC- jacuzzi privado,392209,"Habitación privada en alojamiento en Medellín, Colombia",-75.58927150033759,6.251208301886603,2,,05/2023,True,29,06/23,True,2
679734109200844526,,,,,,,,,,,,,
1039966142475474394,,,,,,,,,,,,,
1030422166537089646,,,,,,,,,,,,,
706604873633281409,,,,,,,,,,,,,
47834887,,,,,,,,,,,,,
981244648661838067,,,,,,,,,,,,,
918314533343925989,,,,,,,,,,,,,
1056520330296737196,,,,,,,,,,,,,
53322461,Casa rústica en el bosque con chimenea,170000,"Casa de campo entero en Medellín, Colombia",-75.50041,6.23778,43,4.81,11/2021,True,43,02/22,True,4
945198811487387862,,,,,,,,,,,,,
903177672329362347,,,,,,,,,,,,,
1013774462547481916,,,,,,,,,,,,,
1039008704020203505,,,,,,,,,,,,,
965913436114638032,,,,,,,,,,,,,
968816252926110812,,,,,,,,,,,,,
52810346,,,,,,,,,,,,,
847068677913348290,"Comoda Estancia, Para Grupos Familiares / Amigos",315101,"Vivienda rentada entero en Medellín, Colombia",-75.5954938,6.249825899999999,16,4.06,06/2019,True,703,02/19,False,4
843678516443972076,,,,,,,,,,,,,
1060137496210256001,,,,,,,,,,,,,
1024128962408124121,,,,,,,,,,,,,
1039980127210792871,,,,,,,,,,,,,
976141950729755794,,,,,,,,,,,,,
992043622146421484,,,,,,,,,,,,,
999367938522376756,,,,,,,,,,,,,
